Actual,Linear Regression,Decision Tree,Random Forest,SVM,Gradient Boosting
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,2.436155733183046,1.4444444444444444,1.4896516792031493,0.3612823148422386,1.5518792539645032
1.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
5.0,6.816052739329323,3.0,3.62,1.1442496661172896,7.640740377783126
42.0,41.982433132527845,40.0,39.09,12.916329633868948,36.662236093324175
5.0,3.990521117769084,9.0,4.82,1.482280641232549,2.6576610929983997
2.0,-1.902908307600597,2.0,34.843714285714285,20.640103819064894,63.3744608329254
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
1.0,0.5698007414299457,0.0,0.8755714285714284,0.5105611826019825,0.5832850500531623
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
67.0,8.604410329290658,3.0,3.828333333333333,1.3239593368057925,7.195972046603101
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,1.554976505167673,0.625,0.6054620954852151,0.22985946349767516,0.5970608372308617
1.0,2.436155733183046,1.4444444444444444,1.4896516792031493,0.3612823148422386,1.5518792539645032
25.0,11.687141964532145,25.0,20.12,3.8652856653810517,11.482538892757987
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
1.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
10.0,8.604410329290658,3.0,3.828333333333333,1.3239593368057925,7.195972046603101
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
18.0,14.356678782508853,13.0,13.79,4.2048474518371854,11.482538892757987
1.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
5.0,7.541237163761165,12.0,11.446666666666665,1.9328005036614826,7.640740377783126
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
7.0,7.385242360177634,8.0,10.59,2.6280489117322787,7.640740377783126
3.0,2.35815833139128,3.0,3.0517420634920644,0.6690899970040647,2.116065223903376
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
4.0,2.306160063530103,2.6666666666666665,2.8511269841269837,0.8812466952137719,2.116065223903376
9.0,8.37041812391536,9.0,8.89,2.3041341656907157,7.911255189317665
8.0,4.1205167874220265,5.0,4.71,0.9385414112892363,2.6576610929983997
21.0,15.18585974266305,25.0,14.12,4.615992529747658,11.482538892757987
1.0,3.2913358272678304,4.0,4.037119047619049,0.5957870190758214,2.6576610929983997
1.0,1.5289773712370844,0.9230769230769231,0.9175815407502713,0.33072429038748297,0.8370741192356836
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
4.0,1.554976505167673,0.625,0.6054620954852151,0.22985946349767516,0.5970608372308617
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6477981432217113,0.2857142857142857,0.2902571435756273,0.20052971580310697,0.5505968831890825
0.0,1.554976505167673,0.625,0.6054620954852151,0.22985946349767516,0.5970608372308617
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
21.0,22.365289236438976,10.0,13.42,5.291536893238515,17.54867849762275
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,1.502978237306496,0.875,0.8414958374958372,0.43299986270978863,0.8370741192356836
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
14.0,19.8517472220458,22.0,14.26,4.193529411919037,15.989044009286276
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6477981432217113,0.2857142857142857,0.2902571435756273,0.20052971580310697,0.5505968831890825
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
80.0,124.1085126242224,84.0,103.44,39.3269141667323,111.21737360764436
0.0,4.1985141892137925,0.0,1.0225476190476188,0.6287697788351494,2.302001119088193
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,2.436155733183046,1.4444444444444444,1.4896516792031493,0.3612823148422386,1.5518792539645032
0.0,0.6477981432217113,0.2857142857142857,0.2902571435756273,0.20052971580310697,0.5505968831890825
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
2.0,0.6477981432217113,0.2857142857142857,0.2902571435756273,0.20052971580310697,0.5505968831890825
3.0,3.265336693337242,1.0,1.518357142857143,0.6987213029157893,2.6576610929983997
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
9.0,10.158775713876695,2.0,8.174166666666668,2.4831210067248968,9.427454344883163
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,2.410156599252457,0.8333333333333334,0.8525570818070816,0.4624808901156712,1.7918925359693254
51.0,55.122124150966684,49.0,49.24,16.30695248753453,56.736374661815496
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
19.0,8.03242938281771,22.0,14.575,3.902620013919691,11.37661692208417
13.0,19.747750686323446,11.0,12.84,4.671904979842775,15.989044009286276
10.0,3.2913358272678304,4.0,4.037119047619049,0.5957870190758214,2.6576610929983997
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,1.554976505167673,0.625,0.6054620954852151,0.22985946349767516,0.5970608372308617
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
39.0,26.121207028251128,63.0,45.29,9.592030962910727,39.910784519054
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,1.554976505167673,0.625,0.6054620954852151,0.22985946349767516,0.5970608372308617
90.0,72.06973122907884,85.0,78.12,24.323470583520802,66.14832083369815
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
2.0,3.317334961198419,1.8,1.8299173604173609,0.49425664657525914,2.302001119088193
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
96.0,99.64069598561201,100.0,122.62,38.36654952199804,109.3633858873994
0.0,1.4769791033759074,3.0,2.168741341991342,0.5366760905642174,1.1612468071697355
26.0,21.97530222748015,30.0,26.025,7.274980716357266,20.34729892487272
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
1.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
1.0,1.5289773712370844,0.9230769230769231,0.9175815407502713,0.33072429038748297,0.8370741192356836
169.0,143.6504504441441,117.0,123.41,41.52010477762682,125.09321324680215
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
3.0,8.292420722123595,4.0,7.39,2.654565810464266,7.911255189317665
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
1.0,0.6477981432217113,0.2857142857142857,0.2902571435756273,0.20052971580310697,0.5505968831890825
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,1.554976505167673,0.625,0.6054620954852151,0.22985946349767516,0.5970608372308617
957.0,762.6448437579447,834.0,825.79,30.834498696338517,836.1514222256257
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
3.0,1.3729825676535534,3.0,2.9007294372294377,0.9651794436251819,1.1612468071697355
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
1.0,2.436155733183046,1.4444444444444444,1.4896516792031493,0.3612823148422386,1.5518792539645032
6.0,8.188424186401242,8.0,8.47,3.1393780596314755,7.911255189317665
1.0,2.436155733183046,1.4444444444444444,1.4896516792031493,0.3612823148422386,1.5518792539645032
1.0,2.384157465321869,1.8,1.8122936507936507,0.565086823144842,1.7918925359693254
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.5438016074993572,0.0,0.9255714285714285,0.6166855291302831,0.5832850500531623
7.0,5.882875243452773,2.0,2.4,1.214071590728647,4.463780137283208
22.0,49.3178574298873,35.0,39.945,12.86085849237164,51.84404630225074
245.0,216.65274804851785,225.0,220.61,50.4542998252225,244.59694786632537
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
2.0,1.554976505167673,0.625,0.6054620954852151,0.22985946349767516,0.5970608372308617
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
1.0,1.554976505167673,0.625,0.6054620954852151,0.22985946349767516,0.5970608372308617
46.0,49.05786609058141,34.0,40.23,14.319478337941426,56.736374661815496
5.0,3.109341889753711,9.0,4.538333333333333,1.3452285316960797,2.6576610929983997
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
651.0,554.7580834935502,618.0,531.79,32.5509060821924,616.2549740654787
1.0,1.554976505167673,0.625,0.6054620954852151,0.22985946349767516,0.5970608372308617
6.0,11.143951477614422,9.0,6.578333333333334,2.184562393015195,9.427454344883163
1.0,2.332159197460692,2.6666666666666665,2.7637936507936507,0.7744801135605179,2.116065223903376
26.0,17.104213002277326,6.0,9.16,4.186651680198668,11.482538892757987
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
18.0,12.802313397922815,2.0,6.743333333333334,2.9335039368330946,11.482538892757987
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,1.554976505167673,0.625,0.6054620954852151,0.22985946349767516,0.5970608372308617
7.0,3.2393375594066534,6.0,5.64,0.8030493543935897,2.6576610929983997
0.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
19.0,19.6177550166705,11.0,15.24,5.296819959414336,15.989044009286276
4.0,0.6737972771522998,0.0625,0.05956304142485468,0.10000056408251368,0.22327566286307937
0.0,1.5289773712370844,0.9230769230769231,0.9175815407502713,0.33072429038748297,0.8370741192356836
0.0,0.4918033396381803,0.0,1.5175714285714286,0.8330416622908743,0.5832850500531623
